Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
KANK4,0,21,0,5,6,4,0,0,9,223,15,1,0,111,2,0,10,4,0,383,0,298,6.681498285,2.688949838,18.09839608,8.566054038,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,62701838,62785083,280645.8,378,2.06E-06,0.46565,6.00E-05,5,49.7027,96.05405,0.91653,136.3607,19.18689,52.87504,0.000152065,24.91374182,2.178571429,0,0
SYCP2L,0,2,0,14,11,5,1,0,1,172,27,0,0,68,7,0,13,5,0,290,0,256,6.681498285,2.688949838,18.04221885,8.918863237,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,10887064,10974539,269927.7,483,2.57E-06,0.41829,0.01978508,10,52.56757,97.43243,0.8497938,108.2623,11.0459,37.1442,0,1,3.057971014,0,0
PNPLA5,0,8,0,1,10,4,0,0,1,88,4,0,0,29,2,0,10,4,0,133,0,123,6.681498285,2.688949838,17.26612769,8.888743249,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.102790281,0.008853747,22,44275559,44287893,157623,473,2.74E-06,0.47144,0.01340893,11,44.54054,83.75676,0.8845184,84.82295,10.49836,60.75561,0.000152065,24.91374182,3.266666667,0,0
JAK3,0,21,0,0,9,3,0,0,5,184,7,0,0,79,3,0,11,3,0,297,0,262,6.681498285,2.688949838,20.21414478,7.73470962,0.011975107,0.025755621,0.0660373,0.02123942,-0.06520852,0.022075245,0.443918654,0.028839998,19,17935595,17958841,1216364,212,2.71E-06,0.53112,0.03707445,31,42.13514,82.94595,0.933524,105.7607,14.40984,58.9879,9.79E-05,48,2.4625,1,1
ASIC5,0,9,0,3,4,0,0,0,0,126,11,0,0,38,5,0,4,0,0,192,0,162,6.681498285,2.688949838,15.41823772,9.330916878,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,156750881,156787425,43786.69,643,4.78E-06,0.37063,-0.002352902,5,43.32432,94.16216,0.90593,97.96393,6.147541,36.64667,0.000152065,24.91374182,3.641025641,0,0
VASH2,0,37,0,0,1,1,0,0,28,39,1,0,0,25,3,0,17,1,0,117,0,117,6.681498285,2.688949838,18.26904128,8.689997971,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,213123887,213164925,315884.3,412,3.06E-06,0.44607,0.01206556,14,45.16216,83.86486,0.8322433,87.30492,9.645902,50.87073,0,1,1.692307692,0,0
PHACTR2,15,15,0,14,11,5,1,0,2,96,8,0,0,32,7,1,16,5,0,186,0,179,6.681498285,2.688949838,18.40432208,8.50779464,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.269411102,0.116077108,6,143929317,144152321,346937.9,363,2.30E-06,0.40176,0.002459581,6,51.37838,96.21622,0.8550805,85.52131,5.898361,44.03161,0,1,3.515151515,0,0
SCNN1B,0,13,0,0,7,2,2,0,0,112,11,0,0,58,4,0,9,2,0,198,0,181,6.681498285,2.688949838,18.98956497,9.257387843,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.516042679,0.095780507,16,23313591,23392619,520508.5,611,2.69E-06,0.45555,0.03180175,6,44.16216,91.02703,0.8740393,116.9475,13.16393,56.76798,6.69E-06,18,2.186440678,0,0
ZBTB14,0,12,0,8,6,0,0,0,0,87,11,0,0,31,0,0,6,0,0,149,0,130,6.681498285,2.688949838,15.67716052,9.991521846,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,18,5289019,5296039,52394.69,1017,5.98E-06,0.3867,-0.00595546,2,53.81081,98.86486,0.980256,166.8721,25.98033,46.13937,9.58E-05,44,3.0625,0,0
C3orf36,0,20,0,38,0,0,0,0,0,44,1,0,0,17,0,0,2,0,0,118,0,104,3.173510178,2.694571372,19.06402512,9.025139562,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.873082377,0.016643079,3,133646990,133648656,548078.3,520,2.77E-06,0.46566,0.02752085,9,53.89189,97.02703,0.9508994,87.54754,6.413115,57.35023,0,1,2.5,0,0
RP1-139D8.6,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,9,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1,0,0
JMJD1C,0,14,0,4,22,7,3,0,8,365,34,0,0,86,9,0,25,7,0,520,0,383,6.681498285,2.688949838,17.79144019,9.477758266,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.058541689,0.000785608,10,64926990,65225722,226858.6,712,3.04E-06,0.390445,0.02288802,5,49.10811,95.27027,0.8941256,144.8328,21.63279,37.23319,4.66E-06,12,4.770114943,0,0
PSEN2,0,4,0,3,3,2,2,0,6,87,5,0,0,51,2,0,5,2,0,158,0,140,6.681498285,2.688949838,18.70791819,8.54689446,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.088250101,0.002080651,1,227058273,227083804,428196.9,373,2.48E-06,0.44682,0.001375099,11,46.67568,94.24324,0.8517139,111.6623,11.52787,55.84677,0.000263645,53,1.846153846,0,0
SUCLG1,0,6,0,6,2,3,0,0,0,56,5,0,0,20,1,0,4,4,0,91,0,90,6.681498285,2.688949838,18.16220642,9.394462695,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.068472079,0.000373522,2,84650647,84686586,293337.4,672,4.16E-06,0.39072,-0.01668975,1,54.97297,94.97297,0.8955949,109.6426,12.77377,41.72807,7.34E-06,15,3.095238095,0,0
MOBP,0,23,0,0,0,0,0,0,9,12,0,0,0,10,0,0,1,0,0,53,0,48,6.681498285,2.688949838,17.30149352,9.440869168,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.833849911,0.014329458,3,39509070,39557492,161534.7,694,2.77E-06,0.4243,0.01784767,13,38.83784,76.83784,0.7830697,56.01967,0.3016393,50.60293,7.17E-06,6,1.090909091,0,0
ANKRD30BP2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
USP26,0,16,0,8,20,8,0,0,2,235,28,0,0,65,0,0,20,8,0,354,0,290,6.681498285,2.688949838,16.43278899,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,23,132159508,132162300,88462.15,443.4357224,2.49E-06,0.41924,0.01197847,6,34.05405,87.7027,0.9968443,121.7836,11.20984,38.3542,4.66E-05,4,4.106060606,0,0
SLC18B1,0,18,0,0,1,1,0,0,7,59,5,0,0,24,2,0,2,1,0,114,0,102,6.681498285,2.688949838,16.97983266,8.794415866,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,133090507,133119747,129251.5,443,3.37E-06,0.391715,0.009896077,14,45.72973,93.91892,0.8904656,142.0984,20.33115,36.76061,0,1,2.68,0,0
DHX40,0,18,0,10,1,0,0,0,0,114,10,0,0,34,3,0,1,0,0,189,0,152,6.681498285,2.688949838,20.044226,8.707359132,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.822068296,0.035530228,17,57642886,57685712,1081217,417,2.32E-06,0.42207,0.02503064,11,51.62162,95.56757,0.885398,141.1377,22.07213,37.88024,1.89E-05,16,3.628571429,0,0
ZNHIT1,0,7,0,23,0,0,0,0,8,38,7,1,0,17,1,0,1,0,0,101,0,89,6.681498285,2.688949838,19.96384859,8.016808288,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.086715086,0.000609436,7,100860985,100867469,1022626,258,3.01E-06,0.52843,0.03929907,40,47.37838,90.72973,0.908777,132.3574,12.64918,60.52409,3.93E-06,9,2.555555556,0,0
HIST1H3C,0,5,2,0,3,0,0,0,0,56,2,0,0,26,0,1,3,0,0,92,0,86,6.681498285,2.688949838,18.64145981,9.422064766,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.289885746,0.102061307,6,26045639,26046096,408919.2,685,3.33E-06,0.41624,0.04269074,19,50.21622,97,0.9951433,105.5377,4.055738,54.17907,1.96E-06,9,2.148148148,0,0
TMEM72,0,2,0,2,1,1,0,0,0,52,1,0,0,23,1,0,1,1,0,81,0,74,6.681498285,2.688949838,16.20676637,9.82336724,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,45406764,45430642,75634,905,3.51E-06,0.47759,0.02480304,6,48.37838,94.35135,0.9271465,126.4492,20.22623,57.9515,0.000152065,24.91374182,2.291666667,0,0
PLEKHG4B,0,0,1,1,13,1,0,0,0,266,19,0,0,118,8,0,13,1,1,412,0,327,6.681498285,2.688949838,19.67357599,9.087462841,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,140373,190087,836249.7,543,6.47E-06,0.47661,0.01375926,14,53.13514,89.13514,0.9073406,97.2918,11.68525,57.13853,0.000152065,24.91374182,2.470588235,0,0
PSRC1,0,10,0,1,0,0,0,0,6,30,6,0,0,13,0,0,0,0,0,66,0,59,6.681498285,2.688949838,19.91448047,8.243173983,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.074547644,0.001233245,1,109822176,109825790,988224.3,302,1.62E-06,0.50939,0.02881949,19,45.2973,92.97297,0.9019877,96.56393,10.21311,55.15768,1.35E-05,10,2.571428571,0,0
PIK3CB,0,6,0,0,5,4,1,0,1,176,20,0,0,59,6,0,6,4,0,268,0,212,6.681498285,2.688949838,18.10335082,8.731319031,0.04298194,0.03450351,0.086200066,0.03358418,-0.067179695,0.019953376,1.823171833,0.008161933,3,138374233,138478185,281611.3,424,3.05E-06,0.39635,0.02563789,11,52.72973,93.43243,0.9001106,126.823,14.89508,38.02949,2.45E-05,22,3.433333333,0,1
LUZP4,0,5,5,0,2,1,0,0,0,92,11,0,0,26,2,0,2,1,0,141,0,123,6.681498285,2.688949838,17.79129518,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.586701886,0.057043332,23,114524292,114542119,226835.8,443.4357224,3.43E-06,0.37985,0.008208892,5,30.02703,74.51351,0.9546639,101.1049,7.265574,39.48829,0.000236968,92,3.925925926,0,0
ADRA1B,0,0,0,7,5,0,2,0,0,70,2,0,0,34,0,0,7,0,0,113,0,108,4.119314262,4.945329814,17.65418078,8.842350343,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.114195524,0.015028025,5,159343740,159400017,206269.9,458,2.67E-06,0.43736,0.03107486,5,32.08108,64.51351,0.7866236,113.0033,15.28525,55.7663,2.81E-07,2,2.057142857,0,0
SLC15A1,0,12,0,0,5,2,1,0,0,132,5,0,0,73,10,0,8,2,0,230,0,192,6.681498285,2.688949838,18.35029048,8.6794801,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.168639223,0.023615484,13,99336057,99404929,334184.7,409,2.36E-06,0.44853,0.04102079,5,51.62162,95.91892,0.8637741,104.3115,8.436066,43.19865,0.000152065,24.91374182,2.013513514,0,0
HGFAC,0,5,0,1,10,4,0,0,0,101,5,0,0,62,1,0,10,4,0,175,0,155,6.681498285,2.688949838,19.06372475,8.689997971,-0.024378287,0.026631242,0.04127107,0.010919376,-0.115090765,0.034159508,1.55694906,0.04319722,4,3443726,3451211,547964.2,412,3.54E-06,0.52778,0.04622175,13,38.89189,69.51351,0.9156488,64.3541,7.465574,64.87375,0.000152065,24.91374182,1.761904762,0,0
FAM32A,0,4,0,0,0,0,0,0,0,12,0,0,0,2,2,0,0,0,0,20,0,17,6.681498285,2.688949838,19.5873851,7.781359714,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.08055657,0.000483204,19,16296235,16302855,787752.7,219,2.81E-06,0.508125,0.0336662,24,42.94595,88.48649,0.8229059,32.17049,0.5934426,56.90389,3.04E-06,2,4.666666667,0,0
PFAS,0,4,0,5,11,1,0,0,13,184,6,0,0,80,8,0,12,1,0,299,0,239,6.681498285,2.688949838,19.73223153,7.77478706,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.110268239,0.001889952,17,8152596,8173808,870949.7,218,2.57E-06,0.50919,0.0182434,56,42.86486,88.24324,0.9385122,112.8852,10.25574,58.47525,0.000164233,68,2.456790123,0,0
EZH2,0,6,0,0,6,2,0,0,1,141,15,0,0,48,2,0,7,2,0,212,0,171,6.681498285,2.688949838,19.10615856,8.764871591,0.051362485,0.036074214,0.096894905,0.03088963,-0.081208095,0.02756225,0.06078486,0.00034749,7,148504475,148581414,564320.8,434,3.17E-06,0.4021,0.01332411,4,53.94595,98.64865,0.8820624,138.3115,20.02951,40.07075,0.001402786,244,3.265306122,1,1
RSPO2,0,48,0,14,0,0,2,0,0,116,4,0,0,23,0,0,6,1,0,200,0,163,6.681498285,2.688949838,17.5188698,9.881113961,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.251815582,0.042563247,8,108911545,109095913,187803.2,942,5.53E-06,0.37575,-0.009110592,2,59.16216,96.75676,0.6358303,131.5082,16.50164,43.13349,8.57E-06,9,5,0,1
PGD,0,6,4,4,1,0,0,0,6,82,3,0,0,40,1,0,2,0,0,145,0,129,6.681498285,2.688949838,19.44248695,8.584962501,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.10122961,0.000766922,1,10459085,10480200,712477.5,383,1.40E-06,0.42459,0.02440005,12,48.83784,94.16216,0.8797949,137.623,17.45902,50.05736,5.98E-05,50,2.097560976,0,0
DOCK1,0,27,0,0,10,5,3,0,3,295,24,0,0,149,8,0,19,8,0,497,0,351,6.681498285,2.688949838,16.57870614,9.743151394,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.757735485,0.015542067,10,128594023,129250779,97877.62,856,2.90E-06,0.4467532,-0.0322476,4,50.37838,95.24324,0.6240776,95.30164,11.00656,47.45533,1.35E-05,15,2.213333333,0,0
OR52E8,0,2,0,0,3,7,0,0,0,102,6,0,0,40,0,1,3,7,0,151,0,137,6.681498285,2.688949838,17.63719726,9.850186838,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,5877981,5878932,203855.9,922,4.60E-06,0.35212,-0.00471144,44,46.45946,96.2973,1,213.1672,48.59672,45.2585,0.000152065,24.91374182,2.804878049,0,0
ZNF688,0,17,0,29,0,2,0,0,0,39,2,0,0,24,2,0,0,2,0,113,0,103,6.681498285,2.688949838,21.07883293,7.159871337,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.265560818,0.004054091,16,30581019,30583728,2214934,142,2.01E-06,0.50093,0.05427256,47,39.81081,77.54054,0.9049426,63.84262,1.977049,60.01979,0,1,1.8,0,0
EXOC3L2,0,7,0,0,7,0,0,0,2,63,2,0,0,25,3,0,7,0,0,102,0,99,6.681498285,2.688949838,20.37120766,7.930737338,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,45715879,45737469,1356264,243,2.18E-06,0.53757,0.03830965,28,39.51351,74.67568,0.8919766,56.28197,4.019672,63.92397,0.000152065,24.91374182,2.615384615,0,0
LINC00671,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1,0,0,14,0,15,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,1.56E-08,2,0,0,0
KIAA1715,0,29,0,4,9,1,1,0,0,76,14,0,0,14,5,0,16,1,0,136,0,121,6.681498285,2.688949838,17.85567454,9.918863237,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,176790410,176867018,237187.5,967,4.03E-06,0.383375,0.0105115,3,42.16216,89.86486,0.8646503,99.70164,8.177049,37.63791,7.83E-05,12,6.4,0,0
TPD52L2,0,28,0,0,3,0,0,0,1,35,1,0,0,21,3,0,4,0,0,88,0,83,6.681498285,2.688949838,20.12127296,7.693486957,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.081356596,0.000355913,20,62496590,62522888,1140529,206,6.99E-06,0.547725,0.03979438,28,51.78378,93.18919,0.8050806,109.8393,13.61311,52.39849,0.000167918,66,1.772727273,0,0
SCRT1,0,24,0,6,2,0,0,0,0,32,0,0,0,16,0,0,3,0,0,77,0,70,6.681498285,2.688949838,21.26828042,7.651051691,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.422003594,0.046496503,8,145554454,145559943,2525749,200,3.51E-06,0.58957,0.0275558,38,30.27027,50.56757,0.8670775,17.22623,0,66.5753,0.000152065,24.91374182,1.882352941,0,0
TMEM259,0,3,0,0,2,0,0,0,0,46,2,0,0,24,0,0,2,0,0,75,0,68,6.681498285,2.688949838,21.1873412,7.693486957,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,1009650,1021141,2387949,206,3.22E-06,0.60256,0.0260103,37,32.94595,55.13514,0.873126,27.05246,0.4360656,63.96034,0.000114234,12,1.92,0,0
AMMECR1,0,32,0,1,8,1,1,0,5,51,4,0,0,13,1,0,18,2,0,97,0,99,8.541849372,1.147458954,17.26840676,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.520212633,0.105222302,23,109437415,109683461,157872.2,443.4357224,2.85E-06,0.3953333,0.03353089,6,26.40541,66.08108,0.75136,78.47869,7.540984,40.55855,1.80E-05,9,4.071428571,0,0
ZNF98,0,21,1,33,7,2,0,0,1,236,20,0,0,54,2,1,11,2,0,365,0,293,6.681498285,2.688949838,15.2344002,10.36959735,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,22573899,22605148,38547.85,1322,9.39E-06,0.40645,-0.07729715,8,52.32432,96.64865,0.8909809,93.56066,5.977049,40.46932,0.000152065,24.91374182,4.727272727,0,0
TEX40,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,17,0,16,6.681498285,2.688949838,20.62220647,8.011227255,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,64067863,64072238,1613996,257,2.17E-06,0.56543,0.06468851,33,42.54054,85.45946,0.8369964,14.04262,0,58.46526,0.000152065,24.91374182,1,0,0
DLG3,0,82,2,0,4,2,2,0,42,114,12,0,0,55,3,0,29,5,0,284,0,243,6.681498285,2.688949838,18.22491551,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.485611495,0.064062067,23,69664705,69725337,306369,443.4357224,3.10E-06,0.444565,0.02985143,14,27.94595,68.86486,0.8217298,39.39344,0.9934426,51.1879,0.000365964,45,2.339285714,0,0
KCNK18,0,0,2,0,4,0,0,0,0,120,7,0,0,52,0,0,4,0,0,181,0,152,6.681498285,2.688949838,17.6247205,9.324180547,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.561147942,0.046227655,10,118957000,118969809,202100.5,640,3.25E-06,0.45572,0.00377952,11,51,95.83784,0.9468504,198.4525,37.7541,49.51799,0,2,2.396226415,0,0
ZNF668,0,17,0,0,8,2,0,0,0,109,12,0,0,60,0,0,9,3,0,196,0,158,6.681498285,2.688949838,20.41513312,7.95419631,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.072100489,0.000314088,16,31072164,31085641,1398193,247,2.32E-06,0.54004,0.03971528,44,42.18919,74.37838,0.9738224,113.5705,11.92459,65.04274,2.97E-06,10,2.016393443,0,0
ATP5SL,8,9,1,1,1,0,1,0,1,38,5,1,0,18,0,0,5,0,0,79,0,74,9.701661986,0.22581194,20.07435448,8.558420713,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,41937224,41945843,1104034,376,2.65E-06,0.52619,0.03812978,28,51.56757,95.81081,0.905845,138.6393,20.13443,55.69517,3.00E-08,2,2.263157895,0,0
IRF2BP2,0,12,0,0,1,5,5,0,0,53,5,0,0,18,0,0,8,6,0,85,0,86,6.681498285,2.688949838,18.9425483,7.22881869,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.055781504,0.000326941,1,234740017,234745271,503818.8,149,3.10E-06,0.45544,0.03096981,5,29.43243,57.24324,0.9644223,94.79672,16.25574,55.3601,4.97E-05,16,3.315789474,0,0
ANKRD18A,1,20,1,0,8,2,0,0,3,84,7,0,0,35,2,0,9,4,0,150,0,116,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,2.638888889,0,0
AURKA,0,11,0,0,0,1,0,0,0,46,3,0,0,23,0,1,0,2,0,83,0,72,8.344155862,2.716481287,17.95832671,9.394462695,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,20,54944445,54967351,254679.1,672,4.60E-06,0.43013,-0.04278005,6,58.94595,98.94595,0.895248,140.9672,16.20328,41.30282,0.001401687,224,2.083333333,0,1
AR,0,21,0,9,4,3,1,0,17,181,15,1,0,105,6,0,13,3,0,347,0,286,4.592138529,8.906497272,16.69628159,8.594903589,0.005343914,0.008821992,0.02108574,0.006463113,-0.04656232,0.013090787,3.032896456,0.456089582,23,66763874,66944119,106188.5,443.4357224,5.00E-06,0.38751,-0.007090065,1,26.7027,65.7027,0.8616898,51.43607,2.04918,50.9402,0.001675864,226,1.933962264,1,1
MEOX1,0,10,0,0,1,0,0,0,0,52,5,0,0,21,0,0,1,0,0,88,0,78,6.681498285,2.688949838,20.17075884,7.375039431,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.718760262,0.052714085,17,41717767,41739262,1180329,165,2.31E-06,0.49565,0.0164791,28,47.18919,92.72973,0.9015726,145.5377,25.43934,58.04658,0.000149686,32,2.590909091,0,0
FZR1,3,0,3,0,6,3,0,0,0,93,7,0,0,36,4,0,6,3,0,146,0,137,6.681498285,2.688949838,21.0426847,8.076815597,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.877060584,0.003783331,19,3506295,3536755,2160126,269,2.60E-06,0.57898,0.03894234,27,40.64865,73.05405,0.8391541,53.27541,1.27541,63.98825,0.000802338,109,2.891891892,0,0
PHKA1,0,14,0,8,3,1,1,0,6,266,36,1,0,67,16,0,5,1,0,413,0,314,6.681498285,2.688949838,18.55610822,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.480580068,0.075518737,23,71798665,71934029,385428.7,443.4357224,3.27E-06,0.38737,0.01764531,11,29.81081,78.05405,0.8470292,62.40656,2.091803,41.65663,9.98E-06,9,4.691176471,0,0
KIAA1033,0,34,0,3,13,4,2,1,1,158,23,0,0,39,3,0,22,7,0,252,0,220,6.681498285,2.688949838,17.85471745,8.599912842,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,105501492,105562904,237030.2,387,2.78E-06,0.38545,0.03360392,8,43.86486,90.97297,0.8872264,116.5639,12.16721,33.33938,1.91E-05,23,4.725,0,0
SMIM8,0,7,0,0,0,0,0,0,0,22,1,0,0,8,1,0,0,0,0,39,0,36,6.681498285,2.688949838,17.76605974,9.221587121,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,88032306,88052043,222902.5,596,3.16E-06,0.39131,0.01396792,6,47.83784,95.72973,0.887263,98.39672,4.222951,37.82034,0.000152065,24.91374182,2.666666667,0,0
ENO4,0,5,0,1,9,3,0,0,1,19,3,0,0,4,1,0,9,3,0,34,0,38,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,5.2,0,0
BTN3A1,0,16,0,17,2,0,1,0,32,89,7,0,0,39,6,0,10,1,0,198,0,166,9.49595262,0.888391095,18.5519155,8.554588852,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.062847021,0.001802715,6,26402465,26415442,384310.2,375,4.54E-06,0.44383,0.0473267,47,53.7027,98.62162,0.92103,181.7607,30.25246,49.77115,4.72E-06,3,2.55,0,0
KIAA0319,0,20,0,19,6,2,1,0,9,241,15,0,0,97,7,0,14,4,0,399,0,315,6.681498285,2.688949838,18.67250234,8.54689446,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,24544332,24646383,417813.3,373,2.92E-06,0.423575,0.0192809,7,50.81081,97.72973,0.8503266,139.4525,18.15738,47.40733,1.01E-07,2,2.704081633,0,0
ANKDD1A,0,0,0,0,2,0,0,0,12,76,1,0,0,38,7,0,2,0,0,134,0,111,6.548640246,1.382128723,19.42885861,7.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.668877694,0.037158223,15,65204101,65251039,705778.8,185,2.20E-06,0.48721,0.05714064,16,46.43243,91.72973,0.8270453,96.13443,9.488525,57.14122,0,1,2.153846154,0,0
